FECHA,TEMPERATURA
2022-08-03,2.9166666666666665
2022-08-04,1.3125
2022-08-05,2.308333333333333
2022-08-06,2.3041666666666667
2022-08-07,2.5124999999999997
2022-08-08,1.9391304347826088
2022-08-09,2.0500000000000003
2022-08-10,1.0999999999999999
2022-08-11,2.6727272727272724
2022-08-12,2.433333333333333
2022-08-13,2.3904761904761904
2022-08-14,2.379166666666667
2022-08-15,3.591666666666667
2022-08-16,4.134782608695652
2022-08-17,5.158333333333333
2022-08-18,3.8083333333333336
2022-08-19,2.5541666666666667
2022-08-20,4.158333333333333
2022-08-21,3.408333333333333
2022-08-22,1.4208333333333334
2022-08-23,4.2
2022-08-24,3.966666666666667
2022-08-25,4.066666666666666
2022-08-26,3.0708333333333333
2022-08-27,3.3347826086956522
2022-08-28,2.534782608695652
2022-08-29,0.32083333333333336
2022-08-30,0.6666666666666666
2022-08-31,2.2083333333333335
