dates,producto,precio_mean
2020-03-03,PAPA BLANCA/VALLE/OTROS,0.89
2020-03-03,PAPA COLOR/VALLE/OTROS,1.05
2020-03-03,PAPA NEGRA ANDINA,0.69
2020-03-03,PAPA YUNGAY,0.75
2020-03-03,PAPA UNICA,1.23
2020-03-03,PAPA CANCHAN,0.89
2020-03-04,PAPA BLANCA/VALLE/OTROS,0.85
2020-03-04,PAPA COLOR/VALLE/OTROS,1.06
2020-03-04,PAPA NEGRA ANDINA,0.8
2020-03-04,PAPA YUNGAY,0.71
2020-03-04,PAPA UNICA,1.28
2020-03-04,PAPA CANCHAN,0.85
2020-03-05,PAPA BLANCA/VALLE/OTROS,0.84
2020-03-05,PAPA COLOR/VALLE/OTROS,0.99
2020-03-05,PAPA NEGRA ANDINA,0.68
2020-03-05,PAPA YUNGAY,0.65
2020-03-05,PAPA UNICA,1.19
2020-03-05,PAPA CANCHAN,0.8
2020-03-06,PAPA BLANCA/VALLE/OTROS,0.85
2020-03-06,PAPA COLOR/VALLE/OTROS,0.98
2020-03-06,PAPA NEGRA ANDINA,0.68
2020-03-06,PAPA YUNGAY,0.73
2020-03-06,PAPA UNICA,1.14
2020-03-06,PAPA CANCHAN,0.84
2020-03-07,PAPA BLANCA/VALLE/OTROS,0.85
2020-03-07,PAPA COLOR/VALLE/OTROS,1.0
2020-03-07,PAPA NEGRA ANDINA,0.65
2020-03-07,PAPA YUNGAY,0.71
2020-03-07,PAPA UNICA,1.18
2020-03-07,PAPA CANCHAN,0.85
2020-03-08,PAPA BLANCA/VALLE/OTROS,0.99
2020-03-08,PAPA COLOR/VALLE/OTROS,1.0
2020-03-08,PAPA NEGRA ANDINA,0.65
2020-03-08,PAPA YUNGAY,0.71
2020-03-08,PAPA UNICA,1.18
2020-03-08,PAPA CANCHAN,0.85
2020-03-09,PAPA BLANCA/VALLE/OTROS,0.75
2020-03-09,PAPA COLOR/VALLE/OTROS,0.93
2020-03-09,PAPA NEGRA ANDINA,0.65
