producto,year,month,day,precio_min,precio_max,precio_mean
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,25,1.5,1.9,1.7
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,25,1.5,2.0,1.75
PAPA AMARILLA,2022,4,25,1.4,2.0,1.7
PAPA BLANCA/VALLE/OTROS,2022,4,25,1.5,1.8,1.65
PAPA COLOR/VALLE/OTROS,2022,4,25,1.4,1.8,1.63
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,25,1.4,1.8,1.58
PAPA HUAMANTANGA,2022,4,25,1.5,1.9,1.7
PAPA NEGRA ANDINA,2022,4,25,1.4,1.8,1.63
PAPA PERUANITA (INJERTO),2022,4,25,1.6,1.9,1.75
PAPA YUNGAY,2022,4,25,1.5,1.9,1.73
PAPA UNICA,2022,4,25,1.5,1.8,1.65
PAPA CANCHAN,2022,4,25,1.5,1.8,1.65
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,24,1.6,2.1,1.88
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,24,1.5,1.9,1.7
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,24,1.5,2.0,1.75
PAPA AMARILLA,2022,4,24,1.4,2.0,1.7
PAPA BLANCA/VALLE/OTROS,2022,4,24,1.5,1.8,1.65
PAPA COLOR/VALLE/OTROS,2022,4,24,1.4,1.9,1.65
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,24,1.4,1.8,1.58
PAPA HUAMANTANGA,2022,4,24,1.55,1.9,1.71
PAPA NEGRA ANDINA,2022,4,24,1.5,1.8,1.65
PAPA PERUANITA (INJERTO),2022,4,24,1.6,1.9,1.75
PAPA YUNGAY,2022,4,24,1.6,1.9,1.75
PAPA UNICA,2022,4,24,1.5,1.8,1.65
PAPA CANCHAN,2022,4,24,1.5,1.8,1.65
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,23,1.6,2.1,1.88
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,23,1.5,1.9,1.7
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,23,1.5,2.0,1.75
PAPA AMARILLA,2022,4,23,1.4,2.0,1.7
PAPA BLANCA/VALLE/OTROS,2022,4,23,1.5,1.8,1.65
PAPA COLOR/VALLE/OTROS,2022,4,23,1.4,1.9,1.65
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,23,1.4,1.8,1.58
PAPA HUAMANTANGA,2022,4,23,1.55,1.9,1.71
PAPA NEGRA ANDINA,2022,4,23,1.5,1.8,1.65
PAPA PERUANITA (INJERTO),2022,4,23,1.6,1.9,1.75
PAPA YUNGAY,2022,4,23,1.6,1.9,1.75
PAPA UNICA,2022,4,23,1.5,1.8,1.65
PAPA CANCHAN,2022,4,23,1.5,1.8,1.65
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,22,1.6,2.3,1.9
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,22,1.5,2.3,1.88
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,22,2.0,2.5,2.25
PAPA AMARILLA,2022,4,22,1.5,1.9,1.7
PAPA BLANCA/VALLE/OTROS,2022,4,22,1.5,1.8,1.65
PAPA COLOR/VALLE/OTROS,2022,4,22,1.5,1.9,1.68
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,22,1.4,1.8,1.58
PAPA HUAMANTANGA,2022,4,22,1.6,1.9,1.75
PAPA NEGRA ANDINA,2022,4,22,1.5,1.8,1.65
PAPA PERUANITA (INJERTO),2022,4,22,1.6,1.9,1.75
PAPA YUNGAY,2022,4,22,1.6,1.9,1.75
PAPA UNICA,2022,4,22,1.4,1.8,1.58
PAPA CANCHAN,2022,4,22,1.5,1.8,1.65
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,21,1.6,2.2,1.88
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,21,1.5,2.3,1.85
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,21,2.0,2.5,2.25
PAPA AMARILLA,2022,4,21,1.5,1.9,1.73
PAPA BLANCA/VALLE/OTROS,2022,4,21,1.5,1.9,1.73
PAPA COLOR/VALLE/OTROS,2022,4,21,1.5,2.0,1.7
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,21,1.4,1.7,1.55
PAPA HUAMANTANGA,2022,4,21,1.6,1.9,1.75
PAPA NEGRA ANDINA,2022,4,21,1.5,1.9,1.7
PAPA PERUANITA (INJERTO),2022,4,21,1.6,1.9,1.75
PAPA YUNGAY,2022,4,21,1.6,1.9,1.75
PAPA UNICA,2022,4,21,1.4,1.8,1.6
PAPA CANCHAN,2022,4,21,1.5,1.9,1.68
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,20,1.6,2.2,1.88
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,20,1.5,2.3,1.85
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,20,2.0,2.5,2.25
PAPA AMARILLA,2022,4,20,1.5,1.9,1.73
PAPA BLANCA/VALLE/OTROS,2022,4,20,1.5,2.0,1.75
PAPA COLOR/VALLE/OTROS,2022,4,20,1.5,2.0,1.7
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,20,1.4,1.7,1.55
PAPA HUAMANTANGA,2022,4,20,1.6,1.9,1.75
PAPA NEGRA ANDINA,2022,4,20,1.5,2.0,1.73
PAPA PERUANITA (INJERTO),2022,4,20,1.6,1.9,1.75
PAPA YUNGAY,2022,4,20,1.6,2.0,1.8
PAPA UNICA,2022,4,20,1.4,1.9,1.63
PAPA CANCHAN,2022,4,20,1.5,1.9,1.68
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,19,1.6,2.2,1.88
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,19,1.5,2.3,1.85
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,19,2.0,2.5,2.25
PAPA AMARILLA,2022,4,19,1.5,1.9,1.73
PAPA BLANCA/VALLE/OTROS,2022,4,19,1.5,2.0,1.75
PAPA COLOR/VALLE/OTROS,2022,4,19,1.4,2.0,1.65
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,19,1.4,1.6,1.5
PAPA HUAMANTANGA,2022,4,19,1.6,1.9,1.75
PAPA NEGRA ANDINA,2022,4,19,1.5,2.0,1.73
PAPA PERUANITA (INJERTO),2022,4,19,1.6,1.9,1.75
PAPA YUNGAY,2022,4,19,1.6,2.0,1.8
PAPA UNICA,2022,4,19,1.4,1.9,1.63
PAPA CANCHAN,2022,4,19,1.4,1.9,1.6
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,18,1.6,2.2,1.88
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,18,1.5,2.3,1.85
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,18,2.0,3.0,2.5
PAPA AMARILLA,2022,4,18,1.5,1.9,1.73
PAPA BLANCA/VALLE/OTROS,2022,4,18,1.5,2.0,1.75
PAPA COLOR/VALLE/OTROS,2022,4,18,1.4,2.0,1.65
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,18,1.4,1.6,1.5
PAPA HUAMANTANGA,2022,4,18,1.6,1.9,1.75
PAPA NEGRA ANDINA,2022,4,18,1.5,2.0,1.73
PAPA PERUANITA (INJERTO),2022,4,18,1.6,1.9,1.75
PAPA YUNGAY,2022,4,18,1.6,2.0,1.8
PAPA UNICA,2022,4,18,1.4,2.0,1.68
PAPA CANCHAN,2022,4,18,1.4,1.9,1.6
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,17,1.6,2.2,1.88
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,17,1.5,2.2,1.83
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,17,2.0,3.0,2.5
PAPA AMARILLA,2022,4,17,1.5,1.9,1.73
PAPA BLANCA/VALLE/OTROS,2022,4,17,1.5,2.0,1.75
PAPA COLOR/VALLE/OTROS,2022,4,17,1.3,2.0,1.63
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,17,1.4,1.6,1.5
PAPA HUAMANTANGA,2022,4,17,1.6,1.9,1.75
PAPA NEGRA ANDINA,2022,4,17,1.5,1.9,1.7
PAPA PERUANITA (INJERTO),2022,4,17,1.6,1.9,1.75
PAPA YUNGAY,2022,4,17,1.6,2.0,1.8
PAPA UNICA,2022,4,17,1.5,2.0,1.7
PAPA CANCHAN,2022,4,17,1.4,1.9,1.6
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,16,1.6,2.2,1.88
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,16,1.5,2.2,1.83
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,16,2.0,3.0,2.5
PAPA AMARILLA,2022,4,16,1.5,1.9,1.73
PAPA BLANCA/VALLE/OTROS,2022,4,16,1.5,2.0,1.75
PAPA COLOR/VALLE/OTROS,2022,4,16,1.3,2.0,1.63
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,16,1.4,1.6,1.5
PAPA HUAMANTANGA,2022,4,16,1.6,1.9,1.75
PAPA NEGRA ANDINA,2022,4,16,1.5,1.9,1.7
PAPA PERUANITA (INJERTO),2022,4,16,1.6,1.9,1.75
PAPA YUNGAY,2022,4,16,1.6,2.0,1.8
PAPA UNICA,2022,4,16,1.5,2.0,1.7
PAPA CANCHAN,2022,4,16,1.4,1.9,1.6
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,15,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,15,1.5,2.0,1.73
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,15,1.5,2.0,1.83
PAPA AMARILLA,2022,4,15,1.5,1.9,1.73
PAPA BLANCA/VALLE/OTROS,2022,4,15,1.5,1.9,1.73
PAPA COLOR/VALLE/OTROS,2022,4,15,1.3,2.0,1.63
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,15,1.4,1.6,1.5
PAPA HUAMANTANGA,2022,4,15,1.6,1.9,1.75
PAPA NEGRA ANDINA,2022,4,15,1.5,1.9,1.7
PAPA PERUANITA (INJERTO),2022,4,15,1.6,1.9,1.75
PAPA YUNGAY,2022,4,15,1.5,1.9,1.73
PAPA UNICA,2022,4,15,1.5,1.9,1.68
PAPA CANCHAN,2022,4,15,1.4,1.7,1.53
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,14,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,14,1.5,2.0,1.73
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,14,1.5,1.8,1.58
PAPA AMARILLA,2022,4,14,1.5,1.9,1.73
PAPA BLANCA/VALLE/OTROS,2022,4,14,1.5,1.9,1.73
PAPA COLOR/VALLE/OTROS,2022,4,14,1.3,2.0,1.63
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,14,1.4,1.6,1.5
PAPA HUAMANTANGA,2022,4,14,1.6,1.9,1.75
PAPA NEGRA ANDINA,2022,4,14,1.5,1.9,1.7
PAPA PERUANITA (INJERTO),2022,4,14,1.6,1.9,1.75
PAPA YUNGAY,2022,4,14,1.6,1.9,1.75
PAPA UNICA,2022,4,14,1.65,1.9,1.76
PAPA CANCHAN,2022,4,14,1.4,1.7,1.53
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,13,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,13,1.5,2.0,1.73
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,13,2.0,3.0,2.5
PAPA AMARILLA,2022,4,13,1.5,1.9,1.73
PAPA BLANCA/VALLE/OTROS,2022,4,13,1.5,1.9,1.73
PAPA COLOR/VALLE/OTROS,2022,4,13,1.3,2.0,1.63
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,13,1.4,1.6,1.48
PAPA HUAMANTANGA,2022,4,13,1.6,1.9,1.75
PAPA NEGRA ANDINA,2022,4,13,1.5,1.9,1.7
PAPA PERUANITA (INJERTO),2022,4,13,1.6,1.9,1.76
PAPA YUNGAY,2022,4,13,1.6,1.9,1.75
PAPA UNICA,2022,4,13,1.6,1.9,1.75
PAPA CANCHAN,2022,4,13,1.3,1.7,1.48
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,12,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,12,1.3,1.9,1.58
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,12,2.5,3.0,2.63
PAPA AMARILLA,2022,4,12,1.5,1.9,1.73
PAPA BLANCA/VALLE/OTROS,2022,4,12,1.5,1.9,1.73
PAPA COLOR/VALLE/OTROS,2022,4,12,1.3,2.0,1.63
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,12,1.4,1.5,1.45
PAPA HUAMANTANGA,2022,4,12,1.6,1.9,1.75
PAPA NEGRA ANDINA,2022,4,12,1.5,1.9,1.7
PAPA PERUANITA (INJERTO),2022,4,12,1.6,1.9,1.76
PAPA YUNGAY,2022,4,12,1.6,1.9,1.75
PAPA UNICA,2022,4,12,1.5,1.9,1.73
PAPA CANCHAN,2022,4,12,1.3,1.7,1.48
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,11,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,11,1.3,1.7,1.48
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,11,2.5,3.0,2.75
PAPA AMARILLA,2022,4,11,1.6,1.9,1.75
PAPA BLANCA/VALLE/OTROS,2022,4,11,1.5,2.0,1.75
PAPA COLOR/VALLE/OTROS,2022,4,11,1.3,2.0,1.63
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,11,1.3,1.5,1.43
PAPA HUAMANTANGA,2022,4,11,1.6,1.9,1.75
PAPA NEGRA ANDINA,2022,4,11,1.5,1.9,1.7
PAPA PERUANITA (INJERTO),2022,4,11,1.6,1.9,1.8
PAPA YUNGAY,2022,4,11,1.6,1.9,1.75
PAPA UNICA,2022,4,11,1.5,1.9,1.73
PAPA CANCHAN,2022,4,11,1.3,1.6,1.45
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,10,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,10,1.3,1.7,1.48
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,10,2.5,3.0,2.75
PAPA AMARILLA,2022,4,10,1.7,2.0,1.85
PAPA BLANCA/VALLE/OTROS,2022,4,10,1.6,2.0,1.78
PAPA COLOR/VALLE/OTROS,2022,4,10,1.3,2.0,1.63
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,10,1.3,1.5,1.43
PAPA HUAMANTANGA,2022,4,10,1.7,2.0,1.85
PAPA NEGRA ANDINA,2022,4,10,1.5,1.9,1.73
PAPA PERUANITA (INJERTO),2022,4,10,1.6,2.0,1.83
PAPA YUNGAY,2022,4,10,1.6,2.0,1.8
PAPA UNICA,2022,4,10,1.5,2.0,1.75
PAPA CANCHAN,2022,4,10,1.3,1.6,1.45
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,9,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,9,1.3,1.7,1.48
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,9,2.5,3.0,2.75
PAPA AMARILLA,2022,4,9,1.7,2.0,1.85
PAPA BLANCA/VALLE/OTROS,2022,4,9,1.6,2.0,1.78
PAPA COLOR/VALLE/OTROS,2022,4,9,1.3,2.0,1.63
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,9,1.3,1.5,1.43
PAPA HUAMANTANGA,2022,4,9,1.7,2.0,1.85
PAPA NEGRA ANDINA,2022,4,9,1.5,1.9,1.73
PAPA PERUANITA (INJERTO),2022,4,9,1.6,2.0,1.83
PAPA YUNGAY,2022,4,9,1.6,2.0,1.8
PAPA UNICA,2022,4,9,1.5,2.0,1.75
PAPA CANCHAN,2022,4,9,1.3,1.6,1.45
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,8,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,8,1.3,1.7,1.48
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,8,2.5,3.0,2.75
PAPA AMARILLA,2022,4,8,1.7,2.0,1.85
PAPA BLANCA/VALLE/OTROS,2022,4,8,1.6,2.0,1.78
PAPA COLOR/VALLE/OTROS,2022,4,8,1.3,2.0,1.63
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,8,1.3,1.5,1.43
PAPA HUAMANTANGA,2022,4,8,1.7,2.0,1.85
PAPA NEGRA ANDINA,2022,4,8,1.5,1.9,1.73
PAPA PERUANITA (INJERTO),2022,4,8,1.6,2.0,1.83
PAPA YUNGAY,2022,4,8,1.7,2.0,1.85
PAPA UNICA,2022,4,8,1.5,2.0,1.75
PAPA CANCHAN,2022,4,8,1.3,1.6,1.45
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,7,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,7,1.3,1.7,1.48
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,7,2.0,3.0,2.5
PAPA AMARILLA,2022,4,7,1.8,2.1,2.0
PAPA BLANCA/VALLE/OTROS,2022,4,7,1.8,2.1,1.95
PAPA COLOR/VALLE/OTROS,2022,4,7,1.3,2.1,1.63
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,7,1.3,1.5,1.43
PAPA HUAMANTANGA,2022,4,7,1.7,2.0,1.85
PAPA NEGRA ANDINA,2022,4,7,1.6,1.9,1.75
PAPA PERUANITA (INJERTO),2022,4,7,1.6,2.0,1.83
PAPA YUNGAY,2022,4,7,1.8,2.0,1.93
PAPA UNICA,2022,4,7,1.6,2.0,1.83
PAPA CANCHAN,2022,4,7,1.3,1.6,1.45
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,6,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,6,1.3,1.7,1.48
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,6,2.5,3.0,2.63
PAPA AMARILLA,2022,4,6,1.8,2.2,2.03
PAPA BLANCA/VALLE/OTROS,2022,4,6,1.8,2.2,1.98
PAPA COLOR/VALLE/OTROS,2022,4,6,1.3,2.2,1.65
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,6,1.3,1.55,1.44
PAPA HUAMANTANGA,2022,4,6,1.7,2.0,1.85
PAPA NEGRA ANDINA,2022,4,6,1.6,1.9,1.75
PAPA PERUANITA (INJERTO),2022,4,6,1.7,2.0,1.85
PAPA YUNGAY,2022,4,6,1.8,2.1,1.95
PAPA UNICA,2022,4,6,1.6,2.1,1.88
PAPA CANCHAN,2022,4,6,1.3,1.6,1.45
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,5,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,5,1.3,1.7,1.48
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,5,2.0,2.5,2.25
PAPA AMARILLA,2022,4,5,1.8,2.3,2.08
PAPA BLANCA/VALLE/OTROS,2022,4,5,1.8,2.2,1.98
PAPA COLOR/VALLE/OTROS,2022,4,5,1.3,2.2,1.65
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,5,1.3,1.55,1.44
PAPA HUAMANTANGA,2022,4,5,1.7,2.0,1.85
PAPA NEGRA ANDINA,2022,4,5,1.6,1.9,1.75
PAPA PERUANITA (INJERTO),2022,4,5,1.7,2.0,1.85
PAPA YUNGAY,2022,4,5,1.8,2.2,1.98
PAPA UNICA,2022,4,5,1.5,2.2,1.95
PAPA CANCHAN,2022,4,5,1.3,1.6,1.45
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,4,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,4,1.3,1.7,1.48
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,4,1.5,1.5,1.5
PAPA AMARILLA,2022,4,4,1.8,2.3,2.08
PAPA BLANCA/VALLE/OTROS,2022,4,4,1.8,2.2,1.98
PAPA COLOR/VALLE/OTROS,2022,4,4,1.3,2.2,1.65
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,4,1.3,1.55,1.44
PAPA HUAMANTANGA,2022,4,4,1.7,2.0,1.85
PAPA NEGRA ANDINA,2022,4,4,1.6,1.9,1.75
PAPA PERUANITA (INJERTO),2022,4,4,1.7,2.0,1.85
PAPA YUNGAY,2022,4,4,1.8,2.2,1.98
PAPA UNICA,2022,4,4,1.5,2.2,1.95
PAPA CANCHAN,2022,4,4,1.3,1.6,1.45
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,3,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,3,1.3,1.7,1.48
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,3,1.5,2.5,2.0
PAPA AMARILLA,2022,4,3,1.8,2.4,2.1
PAPA BLANCA/VALLE/OTROS,2022,4,3,1.8,2.2,1.98
PAPA COLOR/VALLE/OTROS,2022,4,3,1.3,2.3,1.68
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,3,1.3,1.55,1.44
PAPA HUAMANTANGA,2022,4,3,1.7,2.0,1.85
PAPA NEGRA ANDINA,2022,4,3,1.6,1.9,1.75
PAPA PERUANITA (INJERTO),2022,4,3,1.7,2.0,1.85
PAPA YUNGAY,2022,4,3,1.8,2.2,1.98
PAPA UNICA,2022,4,3,1.5,2.3,2.0
PAPA CANCHAN,2022,4,3,1.3,1.6,1.45
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,2,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,2,1.3,1.7,1.48
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,2,1.5,2.5,2.0
PAPA AMARILLA,2022,4,2,1.8,2.4,2.1
PAPA BLANCA/VALLE/OTROS,2022,4,2,1.8,2.2,1.98
PAPA COLOR/VALLE/OTROS,2022,4,2,1.3,2.3,1.68
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,2,1.3,1.55,1.44
PAPA HUAMANTANGA,2022,4,2,1.7,2.0,1.85
PAPA NEGRA ANDINA,2022,4,2,1.6,1.9,1.75
PAPA PERUANITA (INJERTO),2022,4,2,1.7,2.0,1.85
PAPA YUNGAY,2022,4,2,1.8,2.2,1.98
PAPA UNICA,2022,4,2,1.5,2.3,2.0
PAPA CANCHAN,2022,4,2,1.3,1.6,1.45
CEBOLLA CABEZA BLANCA NACIONAL,2022,4,1,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,4,1,1.3,1.7,1.48
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,4,1,1.5,2.5,2.0
PAPA AMARILLA,2022,4,1,1.6,2.3,1.93
PAPA BLANCA/VALLE/OTROS,2022,4,1,1.4,1.7,1.55
PAPA COLOR/VALLE/OTROS,2022,4,1,1.1,2.0,1.48
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,4,1,1.35,1.55,1.45
PAPA HUAMANTANGA,2022,4,1,1.5,1.8,1.65
PAPA NEGRA ANDINA,2022,4,1,1.3,1.6,1.45
PAPA PERUANITA (INJERTO),2022,4,1,1.4,1.7,1.55
PAPA YUNGAY,2022,4,1,1.4,1.7,1.55
PAPA UNICA,2022,4,1,1.3,2.0,1.68
PAPA CANCHAN,2022,4,1,1.1,1.5,1.33
CEBOLLA CABEZA BLANCA NACIONAL,2022,3,31,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,3,31,1.2,1.7,1.45
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,3,31,1.5,2.5,2.0
PAPA AMARILLA,2022,3,31,1.5,2.2,1.78
PAPA BLANCA/VALLE/OTROS,2022,3,31,1.3,1.6,1.45
PAPA COLOR/VALLE/OTROS,2022,3,31,1.1,1.8,1.38
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,3,31,1.2,1.4,1.3
PAPA HUAMANTANGA,2022,3,31,1.4,1.6,1.48
PAPA NEGRA ANDINA,2022,3,31,1.3,1.6,1.45
PAPA PERUANITA (INJERTO),2022,3,31,1.3,1.6,1.45
PAPA YUNGAY,2022,3,31,1.3,1.6,1.45
PAPA UNICA,2022,3,31,1.2,1.8,1.58
PAPA CANCHAN,2022,3,31,1.1,1.4,1.25
CEBOLLA CABEZA BLANCA NACIONAL,2022,3,30,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,3,30,1.2,1.7,1.45
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,3,30,1.5,2.0,1.75
PAPA AMARILLA,2022,3,30,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2022,3,30,1.0,1.25,1.13
PAPA COLOR/VALLE/OTROS,2022,3,30,1.0,1.6,1.33
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,3,30,1.1,1.4,1.25
PAPA HUAMANTANGA,2022,3,30,1.2,1.5,1.35
PAPA NEGRA ANDINA,2022,3,30,1.1,1.4,1.25
PAPA PERUANITA (INJERTO),2022,3,30,1.2,1.5,1.35
PAPA YUNGAY,2022,3,30,1.0,1.25,1.13
PAPA UNICA,2022,3,30,1.2,1.5,1.35
PAPA CANCHAN,2022,3,30,1.0,1.4,1.2
CEBOLLA CABEZA BLANCA NACIONAL,2022,3,29,1.6,2.0,1.78
CEBOLLA CABEZA ROJA/MAJ/TAMB/LOC/CAM/MIL,2022,3,29,1.2,1.7,1.45
CEBOLLA CHINA (CRIOLLA/SERRANA),2022,3,29,2.0,2.0,2.0
PAPA AMARILLA,2022,3,29,1.5,1.8,1.65
PAPA BLANCA/VALLE/OTROS,2022,3,29,1.0,1.25,1.13
PAPA COLOR/VALLE/OTROS,2022,3,29,1.0,1.7,1.35
PAPA HUAYRO (ROJO-MORO-NEGRO)RUNT/MARH/U,2022,3,29,1.1,1.4,1.25
PAPA HUAMANTANGA,2022,3,29,1.2,1.5,1.35
PAPA NEGRA ANDINA,2022,3,29,1.1,1.4,1.25
PAPA PERUANITA (INJERTO),2022,3,29,1.2,1.5,1.35
PAPA YUNGAY,2022,3,29,1.0,1.25,1.13
PAPA UNICA,2022,3,29,1.2,1.5,1.35
PAPA CANCHAN,2022,3,29,1.0,1.4,1.2
