producto,date,precio_mean
PAPA BLANCA/VALLE/OTROS,2018-06,0.6933333333333334
PAPA BLANCA/VALLE/OTROS,2018-07,0.7238709677419355
PAPA BLANCA/VALLE/OTROS,2018-08,0.8993548387096774
PAPA BLANCA/VALLE/OTROS,2018-09,0.8476666666666667
PAPA BLANCA/VALLE/OTROS,2018-10,1.001290322580645
PAPA BLANCA/VALLE/OTROS,2018-11,0.772
PAPA BLANCA/VALLE/OTROS,2018-12,0.9248387096774194
PAPA BLANCA/VALLE/OTROS,2019-01,1.2003225806451614
PAPA BLANCA/VALLE/OTROS,2019-02,1.2775
PAPA BLANCA/VALLE/OTROS,2019-03,1.367741935483871
PAPA BLANCA/VALLE/OTROS,2019-04,1.1700000000000002
PAPA BLANCA/VALLE/OTROS,2019-05,0.9364516129032259
PAPA BLANCA/VALLE/OTROS,2019-06,1.0343333333333333
PAPA BLANCA/VALLE/OTROS,2019-07,1.124516129032258
PAPA BLANCA/VALLE/OTROS,2019-08,1.096774193548387
PAPA BLANCA/VALLE/OTROS,2019-09,1.4753333333333332
PAPA BLANCA/VALLE/OTROS,2019-10,1.4880645161290322
PAPA BLANCA/VALLE/OTROS,2019-11,1.505
PAPA BLANCA/VALLE/OTROS,2019-12,1.195483870967742
PAPA BLANCA/VALLE/OTROS,2020-01,0.7596774193548387
PAPA BLANCA/VALLE/OTROS,2020-02,0.6106896551724138
PAPA BLANCA/VALLE/OTROS,2020-03,0.7154838709677419
PAPA BLANCA/VALLE/OTROS,2020-04,0.5563636363636364
PAPA BLANCA/VALLE/OTROS,2020-05,0.5434615384615384
PAPA BLANCA/VALLE/OTROS,2020-06,0.535
PAPA BLANCA/VALLE/OTROS,2020-07,0.5525806451612902
PAPA BLANCA/VALLE/OTROS,2020-08,0.5371428571428571
PAPA BLANCA/VALLE/OTROS,2020-09,0.5396428571428571
PAPA BLANCA/VALLE/OTROS,2020-10,0.5109677419354839
PAPA BLANCA/VALLE/OTROS,2020-11,0.527
PAPA BLANCA/VALLE/OTROS,2020-12,0.6703225806451614
PAPA BLANCA/VALLE/OTROS,2021-01,0.6961290322580646
PAPA BLANCA/VALLE/OTROS,2021-02,0.6460714285714285
PAPA BLANCA/VALLE/OTROS,2021-03,0.8145161290322581
PAPA BLANCA/VALLE/OTROS,2021-04,0.8446666666666667
PAPA BLANCA/VALLE/OTROS,2021-05,0.9319354838709678
PAPA BLANCA/VALLE/OTROS,2021-06,0.869
PAPA BLANCA/VALLE/OTROS,2021-07,0.9416129032258065
PAPA BLANCA/VALLE/OTROS,2021-08,1.0190322580645161
PAPA BLANCA/VALLE/OTROS,2021-09,1.135
PAPA BLANCA/VALLE/OTROS,2021-10,1.0890322580645162
PAPA BLANCA/VALLE/OTROS,2021-11,1.1033333333333333
PAPA BLANCA/VALLE/OTROS,2021-12,1.0338709677419355
PAPA BLANCA/VALLE/OTROS,2022-01,1.0812903225806452
PAPA BLANCA/VALLE/OTROS,2022-02,1.385185185185185
PAPA BLANCA/VALLE/OTROS,2022-03,1.133225806451613
PAPA BLANCA/VALLE/OTROS,2022-04,1.7533333333333334
PAPA BLANCA/VALLE/OTROS,2022-05,1.5474193548387096
PAPA BLANCA/VALLE/OTROS,2022-06,1.4756666666666667
PAPA BLANCA/VALLE/OTROS,2022-07,1.5774193548387097
PAPA BLANCA/VALLE/OTROS,2022-08,1.4669999999999999
PAPA CANCHAN,2013-12,0.7993548387096775
PAPA CANCHAN,2014-01,0.5664516129032258
PAPA CANCHAN,2014-02,0.6564285714285714
PAPA CANCHAN,2014-03,0.8938709677419355
PAPA CANCHAN,2014-04,0.9176666666666667
PAPA CANCHAN,2014-05,0.9829032258064516
PAPA CANCHAN,2014-06,0.9456666666666667
PAPA CANCHAN,2014-07,0.8361290322580646
PAPA CANCHAN,2014-08,0.7267741935483871
PAPA CANCHAN,2014-09,0.5953333333333333
PAPA CANCHAN,2014-10,0.7567741935483872
PAPA CANCHAN,2014-11,0.7993333333333333
PAPA CANCHAN,2014-12,0.9741935483870967
PAPA CANCHAN,2015-01,1.3035483870967741
PAPA CANCHAN,2015-02,1.4107142857142858
PAPA CANCHAN,2015-03,1.1377419354838711
PAPA CANCHAN,2015-04,0.8796666666666667
PAPA CANCHAN,2015-05,0.7851612903225806
PAPA CANCHAN,2015-06,0.7136666666666667
PAPA CANCHAN,2015-07,0.9283870967741936
PAPA CANCHAN,2015-08,0.9503225806451613
PAPA CANCHAN,2015-09,0.953
PAPA CANCHAN,2015-10,1.145483870967742
PAPA CANCHAN,2015-11,1.5043333333333335
PAPA CANCHAN,2015-12,1.8870967741935485
PAPA CANCHAN,2016-01,1.7041935483870967
PAPA CANCHAN,2016-02,1.457586206896552
PAPA CANCHAN,2016-03,0.9609677419354838
PAPA CANCHAN,2016-04,0.8059999999999999
PAPA CANCHAN,2016-05,0.7935483870967742
PAPA CANCHAN,2016-06,1.022
PAPA CANCHAN,2016-07,1.466451612903226
PAPA CANCHAN,2016-08,1.2754838709677419
PAPA CANCHAN,2016-09,1.4849999999999999
PAPA CANCHAN,2016-10,1.415483870967742
PAPA CANCHAN,2016-11,1.3026666666666666
PAPA CANCHAN,2016-12,1.5358064516129033
PAPA CANCHAN,2017-01,1.1858064516129032
PAPA CANCHAN,2017-02,0.9542857142857143
PAPA CANCHAN,2017-03,0.8658064516129033
PAPA CANCHAN,2017-04,0.8130000000000001
PAPA CANCHAN,2017-05,0.8635483870967742
PAPA CANCHAN,2017-06,0.7556666666666666
PAPA CANCHAN,2017-07,0.7458064516129033
PAPA CANCHAN,2017-08,0.7106451612903226
PAPA CANCHAN,2017-09,0.652
PAPA CANCHAN,2017-10,0.6680645161290323
PAPA CANCHAN,2017-11,0.685
PAPA CANCHAN,2017-12,0.6216129032258064
PAPA CANCHAN,2018-01,0.5722580645161292
PAPA CANCHAN,2018-02,0.6371428571428571
PAPA CANCHAN,2018-03,0.7025806451612904
PAPA CANCHAN,2018-04,0.718
PAPA CANCHAN,2018-05,0.7841935483870968
PAPA CANCHAN,2018-06,0.791
PAPA CANCHAN,2018-07,0.8119354838709678
PAPA CANCHAN,2018-08,1.058064516129032
PAPA CANCHAN,2018-09,0.8130000000000001
PAPA CANCHAN,2018-10,0.8148387096774194
PAPA CANCHAN,2018-11,0.9386666666666666
PAPA CANCHAN,2018-12,0.9299999999999999
PAPA CANCHAN,2019-01,1.1593548387096773
PAPA CANCHAN,2019-02,1.465
PAPA CANCHAN,2019-03,1.5016129032258065
PAPA CANCHAN,2019-04,1.286
PAPA CANCHAN,2019-05,1.1238709677419356
PAPA CANCHAN,2019-06,1.2263333333333333
PAPA CANCHAN,2019-07,1.5316129032258063
PAPA CANCHAN,2019-08,1.3693548387096772
PAPA CANCHAN,2019-09,1.5023333333333333
PAPA CANCHAN,2019-10,1.4474193548387095
PAPA CANCHAN,2019-11,1.318
PAPA CANCHAN,2019-12,1.0938709677419354
PAPA CANCHAN,2020-01,0.9654838709677419
PAPA CANCHAN,2020-02,0.8341379310344827
PAPA CANCHAN,2020-03,0.7480645161290324
PAPA CANCHAN,2020-04,0.6795833333333333
PAPA CANCHAN,2020-05,0.6684615384615384
PAPA CANCHAN,2020-06,0.7196153846153847
PAPA CANCHAN,2020-07,0.6832258064516129
PAPA CANCHAN,2020-08,0.6546428571428571
PAPA CANCHAN,2020-09,0.5653571428571429
PAPA CANCHAN,2020-10,0.48612903225806453
PAPA CANCHAN,2020-11,0.46033333333333337
PAPA CANCHAN,2020-12,0.5703225806451613
PAPA CANCHAN,2021-01,0.8103225806451613
PAPA CANCHAN,2021-02,0.9510714285714287
PAPA CANCHAN,2021-03,1.1829032258064516
PAPA CANCHAN,2021-04,1.38
PAPA CANCHAN,2021-05,1.23
PAPA CANCHAN,2021-06,1.3833333333333333
PAPA CANCHAN,2021-07,1.3464516129032258
PAPA CANCHAN,2021-08,1.2161290322580647
PAPA CANCHAN,2021-09,1.1469999999999998
PAPA CANCHAN,2021-10,0.9125806451612903
PAPA CANCHAN,2021-11,1.028
PAPA CANCHAN,2021-12,1.0203225806451612
PAPA CANCHAN,2022-01,1.095483870967742
PAPA CANCHAN,2022-02,1.4722222222222223
PAPA CANCHAN,2022-03,1.256451612903226
PAPA CANCHAN,2022-04,1.5446666666666666
PAPA CANCHAN,2022-05,1.5390322580645162
PAPA CANCHAN,2022-06,1.4423333333333335
PAPA CANCHAN,2022-07,1.5706451612903225
PAPA CANCHAN,2022-08,1.5193333333333332
PAPA COLOR/VALLE/OTROS,2013-12,0.6870967741935484
PAPA COLOR/VALLE/OTROS,2014-01,0.5680645161290322
PAPA COLOR/VALLE/OTROS,2014-02,0.6735714285714286
PAPA COLOR/VALLE/OTROS,2014-03,0.8409677419354838
PAPA COLOR/VALLE/OTROS,2014-04,0.892
PAPA COLOR/VALLE/OTROS,2014-05,0.9896774193548387
PAPA COLOR/VALLE/OTROS,2014-06,0.9403333333333334
PAPA COLOR/VALLE/OTROS,2014-07,0.8099999999999999
PAPA COLOR/VALLE/OTROS,2014-08,0.6283870967741936
PAPA COLOR/VALLE/OTROS,2014-09,0.5933333333333334
PAPA COLOR/VALLE/OTROS,2014-10,0.7196774193548386
PAPA COLOR/VALLE/OTROS,2014-11,0.7506666666666667
PAPA COLOR/VALLE/OTROS,2014-12,0.9335483870967742
PAPA COLOR/VALLE/OTROS,2015-01,1.2703225806451615
PAPA COLOR/VALLE/OTROS,2015-02,1.3685714285714285
PAPA COLOR/VALLE/OTROS,2015-03,1.1119354838709676
PAPA COLOR/VALLE/OTROS,2015-04,0.8119999999999999
PAPA COLOR/VALLE/OTROS,2015-05,0.7793548387096775
PAPA COLOR/VALLE/OTROS,2015-06,0.7453333333333333
PAPA COLOR/VALLE/OTROS,2015-07,0.9067741935483871
PAPA COLOR/VALLE/OTROS,2015-08,0.8987096774193548
PAPA COLOR/VALLE/OTROS,2015-09,0.896
PAPA COLOR/VALLE/OTROS,2015-10,1.0741935483870966
PAPA COLOR/VALLE/OTROS,2015-11,1.442
PAPA COLOR/VALLE/OTROS,2015-12,1.8529032258064515
PAPA COLOR/VALLE/OTROS,2016-01,1.742258064516129
PAPA COLOR/VALLE/OTROS,2016-02,1.5306896551724138
PAPA COLOR/VALLE/OTROS,2016-03,0.9625806451612903
PAPA COLOR/VALLE/OTROS,2016-04,0.827
PAPA COLOR/VALLE/OTROS,2016-05,0.8170967741935484
PAPA COLOR/VALLE/OTROS,2016-06,1.082
PAPA COLOR/VALLE/OTROS,2016-07,1.4748387096774194
PAPA COLOR/VALLE/OTROS,2016-08,1.186774193548387
PAPA COLOR/VALLE/OTROS,2016-09,1.4346666666666665
PAPA COLOR/VALLE/OTROS,2016-10,1.3764516129032258
PAPA COLOR/VALLE/OTROS,2016-11,1.3006666666666669
PAPA COLOR/VALLE/OTROS,2016-12,1.616774193548387
PAPA COLOR/VALLE/OTROS,2017-01,1.3525806451612903
PAPA COLOR/VALLE/OTROS,2017-02,1.1246428571428573
PAPA COLOR/VALLE/OTROS,2017-03,0.9096774193548387
PAPA COLOR/VALLE/OTROS,2017-04,0.8593333333333334
PAPA COLOR/VALLE/OTROS,2017-05,0.8758064516129032
PAPA COLOR/VALLE/OTROS,2017-06,0.9696666666666667
PAPA COLOR/VALLE/OTROS,2017-07,0.7693548387096774
PAPA COLOR/VALLE/OTROS,2017-08,0.7132258064516129
PAPA COLOR/VALLE/OTROS,2017-09,0.6286666666666666
PAPA COLOR/VALLE/OTROS,2017-10,0.6238709677419355
PAPA COLOR/VALLE/OTROS,2017-11,0.5576666666666666
PAPA COLOR/VALLE/OTROS,2017-12,0.4864516129032258
PAPA COLOR/VALLE/OTROS,2018-01,0.4341935483870968
PAPA COLOR/VALLE/OTROS,2018-02,0.6264285714285714
PAPA COLOR/VALLE/OTROS,2018-03,0.8045161290322581
PAPA COLOR/VALLE/OTROS,2018-04,0.7739999999999999
PAPA COLOR/VALLE/OTROS,2018-05,0.864516129032258
PAPA COLOR/VALLE/OTROS,2018-06,0.8
PAPA COLOR/VALLE/OTROS,2018-07,0.8109677419354839
PAPA COLOR/VALLE/OTROS,2018-08,0.9419354838709677
PAPA COLOR/VALLE/OTROS,2018-09,1.014
PAPA COLOR/VALLE/OTROS,2018-10,0.785483870967742
PAPA COLOR/VALLE/OTROS,2018-11,0.8113333333333334
PAPA COLOR/VALLE/OTROS,2018-12,0.8470967741935485
PAPA COLOR/VALLE/OTROS,2019-01,1.1038709677419354
PAPA COLOR/VALLE/OTROS,2019-02,1.5460714285714285
PAPA COLOR/VALLE/OTROS,2019-03,1.566451612903226
PAPA COLOR/VALLE/OTROS,2019-04,1.268
PAPA COLOR/VALLE/OTROS,2019-05,1.0980645161290323
PAPA COLOR/VALLE/OTROS,2019-06,1.2726666666666666
PAPA COLOR/VALLE/OTROS,2019-07,1.4890322580645161
PAPA COLOR/VALLE/OTROS,2019-08,1.3377419354838709
PAPA COLOR/VALLE/OTROS,2019-09,1.4866666666666668
PAPA COLOR/VALLE/OTROS,2019-10,1.3874193548387097
PAPA COLOR/VALLE/OTROS,2019-11,1.2056666666666667
PAPA COLOR/VALLE/OTROS,2019-12,1.0232258064516129
PAPA COLOR/VALLE/OTROS,2020-01,0.9493548387096774
PAPA COLOR/VALLE/OTROS,2020-02,0.9255172413793104
PAPA COLOR/VALLE/OTROS,2020-03,0.7841935483870968
PAPA COLOR/VALLE/OTROS,2020-04,0.5950000000000001
PAPA COLOR/VALLE/OTROS,2020-05,0.6730769230769231
PAPA COLOR/VALLE/OTROS,2020-06,0.7176923076923077
PAPA COLOR/VALLE/OTROS,2020-07,0.7877419354838711
PAPA COLOR/VALLE/OTROS,2020-08,0.585
PAPA COLOR/VALLE/OTROS,2020-09,0.4975
PAPA COLOR/VALLE/OTROS,2020-10,0.4635483870967742
PAPA COLOR/VALLE/OTROS,2020-11,0.42566666666666664
PAPA COLOR/VALLE/OTROS,2020-12,0.5145161290322581
PAPA COLOR/VALLE/OTROS,2021-01,0.7432258064516128
PAPA COLOR/VALLE/OTROS,2021-02,0.91
PAPA COLOR/VALLE/OTROS,2021-03,1.2138709677419355
PAPA COLOR/VALLE/OTROS,2021-04,1.439
PAPA COLOR/VALLE/OTROS,2021-05,1.4125806451612903
PAPA COLOR/VALLE/OTROS,2021-06,1.4523333333333333
PAPA COLOR/VALLE/OTROS,2021-07,1.405483870967742
PAPA COLOR/VALLE/OTROS,2021-08,1.2538709677419353
PAPA COLOR/VALLE/OTROS,2021-09,1.1303333333333332
PAPA COLOR/VALLE/OTROS,2021-10,0.8677419354838709
PAPA COLOR/VALLE/OTROS,2021-11,0.903
PAPA COLOR/VALLE/OTROS,2021-12,0.984516129032258
PAPA COLOR/VALLE/OTROS,2022-01,1.1709677419354838
PAPA COLOR/VALLE/OTROS,2022-02,1.6692592592592592
PAPA COLOR/VALLE/OTROS,2022-03,1.4416129032258065
PAPA COLOR/VALLE/OTROS,2022-04,1.642
PAPA COLOR/VALLE/OTROS,2022-05,1.65
PAPA COLOR/VALLE/OTROS,2022-06,1.6099999999999999
PAPA COLOR/VALLE/OTROS,2022-07,1.6390322580645162
PAPA COLOR/VALLE/OTROS,2022-08,1.431
PAPA NEGRA ANDINA,2013-12,0.7735483870967742
PAPA NEGRA ANDINA,2014-01,0.6016129032258064
PAPA NEGRA ANDINA,2014-02,0.6021428571428571
PAPA NEGRA ANDINA,2014-03,0.7125806451612903
PAPA NEGRA ANDINA,2014-04,0.7633333333333333
PAPA NEGRA ANDINA,2014-05,0.876774193548387
PAPA NEGRA ANDINA,2014-06,0.8816666666666666
PAPA NEGRA ANDINA,2014-07,0.7906451612903226
PAPA NEGRA ANDINA,2014-08,0.8074193548387097
PAPA NEGRA ANDINA,2014-09,0.8676666666666667
PAPA NEGRA ANDINA,2014-10,0.746774193548387
PAPA NEGRA ANDINA,2014-11,0.697
PAPA NEGRA ANDINA,2014-12,0.9600000000000001
PAPA NEGRA ANDINA,2015-01,1.0625806451612902
PAPA NEGRA ANDINA,2015-02,1.1775
PAPA NEGRA ANDINA,2015-03,1.15
PAPA NEGRA ANDINA,2015-04,0.9403333333333334
PAPA NEGRA ANDINA,2015-05,0.8235483870967742
PAPA NEGRA ANDINA,2015-06,0.7609999999999999
PAPA NEGRA ANDINA,2015-07,0.8538709677419355
PAPA NEGRA ANDINA,2015-08,0.9241935483870968
PAPA NEGRA ANDINA,2015-09,1.1606666666666667
PAPA NEGRA ANDINA,2015-10,1.3648387096774195
PAPA NEGRA ANDINA,2015-11,1.812758620689655
PAPA NEGRA ANDINA,2015-12,1.9541935483870967
PAPA NEGRA ANDINA,2016-01,1.707741935483871
PAPA NEGRA ANDINA,2016-02,1.393103448275862
PAPA NEGRA ANDINA,2016-03,0.8825806451612903
PAPA NEGRA ANDINA,2016-04,0.7766666666666667
PAPA NEGRA ANDINA,2016-05,0.7874193548387097
PAPA NEGRA ANDINA,2016-06,0.9096666666666666
PAPA NEGRA ANDINA,2016-07,1.2270967741935483
PAPA NEGRA ANDINA,2016-08,1.2851612903225809
PAPA NEGRA ANDINA,2016-09,1.91
PAPA NEGRA ANDINA,2016-10,1.757741935483871
PAPA NEGRA ANDINA,2016-11,1.4353333333333333
PAPA NEGRA ANDINA,2016-12,1.560967741935484
PAPA NEGRA ANDINA,2017-01,1.0293548387096774
PAPA NEGRA ANDINA,2017-02,0.7760714285714286
PAPA NEGRA ANDINA,2017-03,0.7841935483870968
PAPA NEGRA ANDINA,2017-04,0.6786666666666666
PAPA NEGRA ANDINA,2017-05,0.7364516129032259
PAPA NEGRA ANDINA,2017-06,0.7583333333333333
PAPA NEGRA ANDINA,2017-07,0.7522580645161291
PAPA NEGRA ANDINA,2017-08,0.6974193548387098
PAPA NEGRA ANDINA,2017-09,0.6776666666666668
PAPA NEGRA ANDINA,2017-10,0.7932258064516129
PAPA NEGRA ANDINA,2017-11,0.7026666666666667
PAPA NEGRA ANDINA,2017-12,0.6109677419354839
PAPA NEGRA ANDINA,2018-01,0.6738709677419356
PAPA NEGRA ANDINA,2018-02,0.6425000000000001
PAPA NEGRA ANDINA,2018-03,0.692258064516129
PAPA NEGRA ANDINA,2018-04,0.732
PAPA NEGRA ANDINA,2018-05,0.7899999999999999
PAPA NEGRA ANDINA,2018-06,0.7993333333333333
PAPA NEGRA ANDINA,2018-07,0.8425806451612904
PAPA NEGRA ANDINA,2018-08,1.0906451612903227
PAPA NEGRA ANDINA,2018-09,1.1663333333333334
PAPA NEGRA ANDINA,2018-10,1.5380645161290323
PAPA NEGRA ANDINA,2018-11,1.0656666666666668
PAPA NEGRA ANDINA,2018-12,1.1761290322580646
PAPA NEGRA ANDINA,2019-01,1.3567741935483872
PAPA NEGRA ANDINA,2019-02,1.3260714285714286
PAPA NEGRA ANDINA,2019-03,1.4619354838709677
PAPA NEGRA ANDINA,2019-04,1.3103333333333333
PAPA NEGRA ANDINA,2019-05,1.1325806451612903
PAPA NEGRA ANDINA,2019-06,1.1636666666666668
PAPA NEGRA ANDINA,2019-07,1.4141935483870969
PAPA NEGRA ANDINA,2019-08,1.3387096774193548
PAPA NEGRA ANDINA,2019-09,1.7106666666666668
PAPA NEGRA ANDINA,2019-10,1.638709677419355
PAPA NEGRA ANDINA,2019-11,1.6683333333333332
PAPA NEGRA ANDINA,2019-12,1.5951612903225807
PAPA NEGRA ANDINA,2020-01,1.068709677419355
PAPA NEGRA ANDINA,2020-02,0.7720689655172414
PAPA NEGRA ANDINA,2020-03,0.7138709677419355
PAPA NEGRA ANDINA,2020-04,0.685
PAPA NEGRA ANDINA,2020-05,0.6723076923076923
PAPA NEGRA ANDINA,2020-06,0.675
PAPA NEGRA ANDINA,2020-07,0.675483870967742
PAPA NEGRA ANDINA,2020-08,0.7082142857142857
PAPA NEGRA ANDINA,2020-09,0.7189285714285714
PAPA NEGRA ANDINA,2020-10,0.8516129032258064
PAPA NEGRA ANDINA,2020-11,0.719
PAPA NEGRA ANDINA,2020-12,0.7393548387096773
PAPA NEGRA ANDINA,2021-01,0.812258064516129
PAPA NEGRA ANDINA,2021-02,0.7835714285714286
PAPA NEGRA ANDINA,2021-03,1.0248387096774194
PAPA NEGRA ANDINA,2021-04,1.0273333333333334
PAPA NEGRA ANDINA,2021-05,0.9687096774193549
PAPA NEGRA ANDINA,2021-06,1.1373333333333333
PAPA NEGRA ANDINA,2021-07,1.2593548387096773
PAPA NEGRA ANDINA,2021-08,1.1641935483870969
PAPA NEGRA ANDINA,2021-09,1.206
PAPA NEGRA ANDINA,2021-10,1.2335483870967743
PAPA NEGRA ANDINA,2021-11,1.2256666666666667
PAPA NEGRA ANDINA,2021-12,1.2441935483870967
PAPA NEGRA ANDINA,2022-01,1.2622580645161292
PAPA NEGRA ANDINA,2022-02,1.5451851851851852
PAPA NEGRA ANDINA,2022-03,1.2677419354838708
PAPA NEGRA ANDINA,2022-04,1.683
PAPA NEGRA ANDINA,2022-05,1.5767741935483872
PAPA NEGRA ANDINA,2022-06,1.5183333333333333
PAPA NEGRA ANDINA,2022-07,1.9119354838709677
PAPA NEGRA ANDINA,2022-08,1.6529999999999998
PAPA UNICA,2013-12,0.5829032258064516
PAPA UNICA,2014-01,0.5709677419354838
PAPA UNICA,2014-02,0.6892857142857143
PAPA UNICA,2014-03,0.8099999999999999
PAPA UNICA,2014-04,0.876
PAPA UNICA,2014-05,0.9519354838709678
PAPA UNICA,2014-06,0.9356666666666666
PAPA UNICA,2014-07,0.7570967741935484
PAPA UNICA,2014-08,0.535483870967742
PAPA UNICA,2014-09,0.596
PAPA UNICA,2014-10,0.6829032258064517
PAPA UNICA,2014-11,0.7010000000000001
PAPA UNICA,2014-12,0.8987096774193548
PAPA UNICA,2015-01,1.2329032258064516
PAPA UNICA,2015-02,1.3378571428571429
PAPA UNICA,2015-03,1.0935483870967742
PAPA UNICA,2015-04,0.763
PAPA UNICA,2015-05,0.7683870967741936
PAPA UNICA,2015-06,0.7706666666666667
PAPA UNICA,2015-07,0.8874193548387096
PAPA UNICA,2015-08,0.8587096774193549
PAPA UNICA,2015-09,0.8396666666666667
PAPA UNICA,2015-10,0.9841935483870968
PAPA UNICA,2015-11,1.373
PAPA UNICA,2015-12,1.823225806451613
PAPA UNICA,2016-01,1.775806451612903
PAPA UNICA,2016-02,1.5851724137931034
PAPA UNICA,2016-03,0.9551612903225807
PAPA UNICA,2016-04,0.8393333333333334
PAPA UNICA,2016-05,0.8419354838709678
PAPA UNICA,2016-06,1.1583333333333334
PAPA UNICA,2016-07,1.476451612903226
PAPA UNICA,2016-08,1.0958064516129031
PAPA UNICA,2016-09,1.3853333333333333
PAPA UNICA,2016-10,1.3406451612903227
PAPA UNICA,2016-11,1.2890000000000001
PAPA UNICA,2016-12,1.691290322580645
PAPA UNICA,2017-01,1.5126666666666668
PAPA UNICA,2017-02,1.313214285714286
PAPA UNICA,2017-03,0.955483870967742
PAPA UNICA,2017-04,0.9206666666666667
PAPA UNICA,2017-05,0.8958064516129032
PAPA UNICA,2017-06,0.8996666666666667
PAPA UNICA,2017-07,0.794516129032258
PAPA UNICA,2017-08,0.7274193548387097
PAPA UNICA,2017-09,0.6026666666666666
PAPA UNICA,2017-10,0.5796774193548386
PAPA UNICA,2017-11,0.44333333333333336
PAPA UNICA,2017-12,0.3409677419354839
PAPA UNICA,2018-01,0.29129032258064513
PAPA UNICA,2018-02,0.6082142857142857
PAPA UNICA,2018-03,0.9203225806451614
PAPA UNICA,2018-04,0.854
PAPA UNICA,2018-05,0.9532258064516129
PAPA UNICA,2018-06,0.8326666666666667
PAPA UNICA,2018-07,0.8138709677419355
PAPA UNICA,2018-08,0.8377419354838709
PAPA UNICA,2018-09,0.8230000000000001
PAPA UNICA,2018-10,0.7548387096774193
PAPA UNICA,2018-11,0.6839999999999999
PAPA UNICA,2018-12,0.7506451612903225
PAPA UNICA,2019-01,1.053225806451613
PAPA UNICA,2019-02,1.639642857142857
PAPA UNICA,2019-03,1.6732258064516128
PAPA UNICA,2019-04,1.2903333333333333
PAPA UNICA,2019-05,1.0848387096774195
PAPA UNICA,2019-06,1.3343333333333334
PAPA UNICA,2019-07,1.4522580645161292
PAPA UNICA,2019-08,1.2596774193548386
