date,cantidad (TM)
2018-11-27,2588
2018-11-28,1543
2018-11-29,1358
2018-11-30,1717
2018-12-01,1902
2018-12-02,1561
2018-12-03,907
2018-12-04,1454
2018-12-05,1569
2018-12-06,1761
2018-12-07,1982
2018-12-08,2134
2018-12-09,1284
2018-12-10,428
2018-12-11,1290
2018-12-12,1447
2018-12-13,1921
2018-12-14,2062
2018-12-15,1974
2018-12-16,1527
2018-12-17,303
2018-12-18,2012
2018-12-19,1605
2018-12-20,2198
2018-12-21,2446
2018-12-22,2397
2018-12-23,1986
2018-12-24,1253
2018-12-25,167
2018-12-26,426
2018-12-27,1837
2018-12-28,2192
2018-12-29,2589
2018-12-30,2375
2018-12-31,1090
2019-01-01,25
2019-01-02,161
2019-01-03,1275
2019-01-04,1634
2019-01-05,1906
2019-01-06,2041
2019-01-07,628
2019-01-08,149
2019-01-09,1098
2019-01-10,1628
2019-01-11,2115
2019-01-12,1798
2019-01-13,1204
2019-01-14,513
2019-01-15,2133
2019-01-16,1184
2019-01-17,1356
2019-01-18,3431
2019-01-19,1814
2019-01-20,1036
2019-01-21,535
2019-01-22,2170
2019-01-23,1552
2019-01-24,1473
2019-01-25,1629
2019-01-26,1379
2019-01-27,2093
2019-01-28,633
2019-01-29,2005
2019-01-30,1221
2019-01-31,1514
2019-02-01,1185
2019-02-02,2405
2019-02-03,1646
2019-02-04,555
2019-02-05,1876
2019-02-06,920
2019-02-07,1790
2019-02-08,1860
2019-02-09,1849
2019-02-10,1767
2019-02-11,566
2019-02-12,2144
2019-02-13,959
2019-02-14,1733
2019-02-15,2193
2019-02-16,1581
2019-02-17,1900
2019-02-18,832
2019-02-19,2041
2019-02-20,1074
2019-02-21,1890
2019-02-22,2080
2019-02-23,2351
2019-02-24,729
2019-02-25,1562
2019-02-26,1425
2019-02-27,1491
2019-02-28,1882
2019-03-01,1814
2019-03-02,1761
2019-03-03,1153
2019-03-04,576
2019-03-05,2115
2019-03-06,1049
2019-03-07,1645
2019-03-08,1533
2019-03-09,1924
2019-03-10,1506
2019-03-11,594
2019-03-12,1898
2019-03-13,1104
2019-03-14,1477
2019-03-15,2200
2019-03-16,1608
2019-03-17,1490
2019-03-18,651
2019-03-19,2097
2019-03-20,960
2019-03-21,1691
2019-03-22,2552
2019-03-23,1791
2019-03-24,1295
2019-03-25,560
2019-03-26,2334
2019-03-27,1452
2019-03-28,1782
2019-03-29,2059
2019-03-30,1898
2019-03-31,2047
2019-04-01,712
2019-04-02,2822
2019-04-03,1390
2019-04-04,1789
2019-04-05,2659
2019-04-06,2317
2019-04-07,1725
2019-04-08,679
2019-04-09,2501
2019-04-10,1332
2019-04-11,1800
2019-04-12,1905
2019-04-13,2347
2019-04-14,1186
2019-04-15,694
2019-04-16,2063
2019-04-17,1634
2019-04-18,1547
2019-04-19,1028
2019-04-20,1428
2019-04-21,1036
2019-04-22,684
2019-04-23,2205
2019-04-24,1628
2019-04-25,2001
2019-04-26,1880
2019-04-27,1813
2019-04-28,1777
2019-04-29,783
2019-04-30,2354
2019-05-01,1814
2019-05-02,1460
2019-05-03,1812
2019-05-04,1590
2019-05-05,1473
2019-05-06,481
2019-05-07,2297
2019-05-08,1472
2019-05-09,2077
2019-05-10,2285
2019-05-11,1931
2019-05-12,1279
2019-05-13,483
2019-05-14,1441
2019-05-15,1221
2019-05-16,1919
2019-05-17,1383
2019-05-18,1582
2019-05-19,1722
2019-05-20,652
2019-05-21,1978
2019-05-22,1383
2019-05-23,1987
2019-05-24,1701
2019-05-25,1906
2019-05-26,1250
2019-05-27,507
2019-05-28,1621
2019-05-29,1400
2019-05-30,2011
2019-05-31,1640
2019-06-01,1925
2019-06-02,1584
2019-06-03,590
2019-06-04,1909
2019-06-05,1214
2019-06-06,1943
2019-06-07,1901
2019-06-08,1941
2019-06-09,1407
2019-06-10,485
2019-06-11,1982
2019-06-12,1491
2019-06-13,1788
2019-06-14,1766
2019-06-15,1515
2019-06-16,1510
2019-06-17,395
2019-06-18,1629
2019-06-19,1445
2019-06-20,1671
2019-06-21,1851
2019-06-22,1744
2019-06-23,1224
2019-06-24,440
2019-06-25,1551
2019-06-26,1084
2019-06-27,1572
2019-06-28,2272
2019-06-29,1985
2019-06-30,1187
2019-07-01,544
2019-07-02,1776
2019-07-03,1266
2019-07-04,2236
2019-07-05,1924
2019-07-06,2159
2019-07-07,1555
2019-07-08,540
2019-07-09,1780
2019-07-10,1322
2019-07-11,2245
2019-07-12,1845
2019-07-13,1954
2019-07-14,1252
2019-07-15,872
2019-07-16,2266
2019-07-17,1320
2019-07-18,1884
2019-07-19,2071
2019-07-20,2053
2019-07-21,1814
2019-07-22,762
2019-07-23,1887
2019-07-24,1252
2019-07-25,2279
2019-07-26,1731
2019-07-27,1500
2019-07-28,609
2019-07-29,899
2019-07-30,1851
2019-07-31,849
2019-08-01,2239
2019-08-02,1926
2019-08-03,1827
2019-08-04,1599
2019-08-05,497
2019-08-06,1852
2019-08-07,1419
2019-08-08,1714
2019-08-09,1817
2019-08-10,1614
2019-08-11,1548
2019-08-12,573
2019-08-13,2022
2019-08-14,1632
2019-08-15,1730
2019-08-16,2208
2019-08-17,1703
2019-08-18,1036
2019-08-19,304
2019-08-20,1859
2019-08-21,1398
2019-08-22,2266
2019-08-23,2184
2019-08-24,1468
2019-08-25,988
2019-08-26,676
2019-08-27,1662
2019-08-28,1559
2019-08-29,2059
2019-08-30,1802
2019-08-31,1531
2019-09-01,1090
2019-09-02,531
2019-09-03,1783
2019-09-04,1715
2019-09-05,2183
2019-09-06,1639
2019-09-07,1786
2019-09-08,1407
2019-09-09,265
2019-09-10,1440
2019-09-11,1646
2019-09-12,1828
2019-09-13,2147
2019-09-14,1833
2019-09-15,1297
2019-09-16,490
2019-09-17,1519
2019-09-18,1236
2019-09-19,2299
2019-09-20,1650
2019-09-21,1487
2019-09-22,745
2019-09-23,313
2019-09-24,2105
2019-09-25,1384
2019-09-26,1854
2019-09-27,1790
2019-09-28,2241
2019-09-29,1350
2019-09-30,477
2019-10-01,1679
2019-10-02,1346
2019-10-03,2017
2019-10-04,2052
2019-10-05,2079
2019-10-06,1358
2019-10-07,549
2019-10-08,1745
2019-10-09,1121
2019-10-10,2382
2019-10-11,1988
2019-10-12,2059
2019-10-13,1223
2019-10-14,586
2019-10-15,1780
2019-10-16,1522
2019-10-17,1979
2019-10-18,1754
2019-10-19,1705
2019-10-20,1242
2019-10-21,330
2019-10-22,1882
2019-10-23,1503
2019-10-24,1991
2019-10-25,1547
2019-10-26,2355
2019-10-27,1186
2019-10-28,393
2019-10-29,2305
2019-10-30,1427
2019-10-31,1927
2019-11-01,1621
2019-11-02,1028
2019-11-03,1148
2019-11-04,626
2019-11-05,1933
2019-11-06,1811
2019-11-07,2067
2019-11-08,2060
2019-11-09,2229
2019-11-10,1343
2019-11-11,374
2019-11-12,1517
2019-11-13,1257
2019-11-14,2326
2019-11-15,2027
2019-11-16,2107
2019-11-17,1321
2019-11-18,353
2019-11-19,1739
2019-11-20,1776
2019-11-21,2193
2019-11-22,1670
2019-11-23,1624
2019-11-24,1236
2019-11-25,716
2019-11-26,2001
2019-11-27,1484
2019-11-28,1855
2019-11-29,1847
2019-11-30,1802
2019-12-01,1335
2019-12-02,545
2019-12-03,2103
2019-12-04,1132
2019-12-05,1907
2019-12-06,1902
2019-12-07,2062
2019-12-08,1246
2019-12-09,438
2019-12-10,2275
2019-12-11,1501
2019-12-12,2322
2019-12-13,2377
2019-12-14,1580
2019-12-15,1537
2019-12-16,542
2019-12-17,1959
2019-12-18,1717
2019-12-19,2381
2019-12-20,2067
2019-12-21,2871
2019-12-22,1839
2019-12-23,1273
2019-12-24,1188
2019-12-25,97
2019-12-26,480
2019-12-27,1695
2019-12-28,2569
2019-12-29,2881
2019-12-30,1763
2019-12-31,1753
